EmployeeID,JobRole,CurrentSkill
115931,SEO Specialist,Excel
413486,Financial Analyst,Communication
327109,Sales Executive,Excel
327109,Sales Executive,Lead Generation
327109,Sales Executive,Negotiation
327109,Sales Executive,CRM Software
883403,Cybersecurity Specialist,Python
883403,Cybersecurity Specialist,Incident Response
229750,Cybersecurity Specialist,Network Security
229750,Cybersecurity Specialist,Incident Response
229750,Cybersecurity Specialist,Firewalls
667357,Sales Executive,Excel
667357,Sales Executive,Negotiation
667357,Sales Executive,Salesforce
667357,Sales Executive,Communication
667357,Sales Executive,Lead Generation
385226,Recruitment Specialist,Excel
385226,Recruitment Specialist,Communication
686098,Auditor,Problem Solving
686098,Auditor,Excel
880431,HR Manager,Excel
441444,Account Manager,Excel
428591,Auditor,Communication
428591,Auditor,Problem Solving
374772,Sales Executive,Communication
374772,Sales Executive,Excel
374772,Sales Executive,CRM Software
374772,Sales Executive,Negotiation
697977,Sales Executive,Excel
697977,Sales Executive,CRM Software
697977,Sales Executive,Communication
920844,Auditor,Communication
722832,HR Manager,Communication
722832,HR Manager,Excel
269236,Data Analyst,Tableau
269236,Data Analyst,SQL
269236,Data Analyst,Excel
269236,Data Analyst,Statistics
515459,Business Development,Communication
896142,Recruitment Specialist,Excel
896142,Recruitment Specialist,Communication
471920,HR Manager,Excel
471920,HR Manager,Communication
499740,Auditor,Excel
793880,Cybersecurity Specialist,Python
793880,Cybersecurity Specialist,Firewalls
793880,Cybersecurity Specialist,Linux
776746,Account Manager,Excel
425637,Content Strategist,Communication
425637,Content Strategist,Excel
467028,Data Analyst,SQL
467028,Data Analyst,Python
467028,Data Analyst,Tableau
608043,Accountant,Communication
261701,HR Manager,Excel
261701,HR Manager,Communication
329309,Content Strategist,Problem Solving
967163,SEO Specialist,Excel
761246,Cybersecurity Specialist,Python
761246,Cybersecurity Specialist,Linux
761246,Cybersecurity Specialist,Incident Response
761246,Cybersecurity Specialist,Network Security
770628,Marketing Executive,Copywriting
770628,Marketing Executive,SEO
770628,Marketing Executive,Content Strategy
417829,Software Engineer,REST API
417829,Software Engineer,Java
417829,Software Engineer,SQL
417829,Software Engineer,Docker
994709,HR Manager,Problem Solving
566242,Account Manager,Problem Solving
566242,Account Manager,Excel
255161,Business Development,Communication
582440,Financial Analyst,Communication
582440,Financial Analyst,Excel
845674,Account Manager,Problem Solving
845674,Account Manager,Excel
343759,Sales Executive,Negotiation
343759,Sales Executive,Excel
343759,Sales Executive,Lead Generation
670589,HR Manager,Communication
365916,Cybersecurity Specialist,Incident Response
365916,Cybersecurity Specialist,Network Security
365916,Cybersecurity Specialist,Linux
655703,Marketing Executive,Content Strategy
655703,Marketing Executive,Copywriting
655703,Marketing Executive,SEO
457226,Financial Analyst,Problem Solving
984853,HR Manager,Excel
672554,Account Manager,Problem Solving
672554,Account Manager,Excel
819727,Marketing Executive,Social Media
819727,Marketing Executive,Google Analytics
819727,Marketing Executive,SEO
271893,Account Manager,Excel
876830,SEO Specialist,Excel
169764,Data Analyst,Tableau
169764,Data Analyst,PowerBI
169764,Data Analyst,Excel
169764,Data Analyst,Statistics
932627,Financial Analyst,Communication
122708,Employee Relations,Excel
122708,Employee Relations,Communication
197333,Software Engineer,Java
197333,Software Engineer,Git
197333,Software Engineer,REST API
331821,Sales Executive,Negotiation
331821,Sales Executive,CRM Software
331821,Sales Executive,Communication
331821,Sales Executive,Lead Generation
589902,Business Development,Communication
282132,Recruitment Specialist,Problem Solving
844914,SEO Specialist,Excel
844914,SEO Specialist,Communication
415369,Financial Analyst,Excel
415369,Financial Analyst,Problem Solving
453419,Sales Executive,Lead Generation
453419,Sales Executive,Negotiation
453419,Sales Executive,CRM Software
453419,Sales Executive,Communication
833667,Accountant,Problem Solving
272269,Employee Relations,Problem Solving
679064,Recruitment Specialist,Excel
679064,Recruitment Specialist,Problem Solving
499544,Account Manager,Excel
330766,Financial Analyst,Excel
330766,Financial Analyst,Communication
558287,Account Manager,Excel
618556,Sales Executive,Communication
618556,Sales Executive,Negotiation
618556,Sales Executive,Lead Generation
618556,Sales Executive,CRM Software
618556,Sales Executive,Excel
892191,Accountant,Communication
992829,Content Strategist,Problem Solving
992829,Content Strategist,Excel
933322,Recruitment Specialist,Excel
933322,Recruitment Specialist,Communication
197938,Account Manager,Excel
577031,Accountant,Excel
681092,Content Strategist,Communication
681092,Content Strategist,Problem Solving
241844,Employee Relations,Communication
241844,Employee Relations,Excel
246470,Employee Relations,Problem Solving
246470,Employee Relations,Communication
616652,Auditor,Excel
653355,Sales Executive,Lead Generation
653355,Sales Executive,Communication
653355,Sales Executive,Negotiation
653355,Sales Executive,Excel
434717,Data Analyst,Tableau
434717,Data Analyst,PowerBI
434717,Data Analyst,Python
434717,Data Analyst,SQL
591325,Data Analyst,Statistics
591325,Data Analyst,Tableau
591325,Data Analyst,SQL
591325,Data Analyst,PowerBI
110370,Business Development,Problem Solving
110370,Business Development,Communication
102004,Data Analyst,Statistics
102004,Data Analyst,PowerBI
102004,Data Analyst,Python
382404,Accountant,Excel
382404,Accountant,Problem Solving
411592,HR Manager,Problem Solving
564424,Marketing Executive,Content Strategy
564424,Marketing Executive,Google Analytics
506722,Financial Analyst,Excel
506722,Financial Analyst,Problem Solving
314720,Account Manager,Problem Solving
746048,Marketing Executive,Copywriting
746048,Marketing Executive,Content Strategy
746048,Marketing Executive,Social Media
486826,Software Engineer,Java
486826,Software Engineer,Python
486826,Software Engineer,Data Structures
207236,Business Development,Problem Solving
207236,Business Development,Excel
684505,Auditor,Communication
738017,HR Manager,Problem Solving
260624,Financial Analyst,Communication
423442,Cybersecurity Specialist,Python
423442,Cybersecurity Specialist,Linux
511897,Accountant,Communication
511897,Accountant,Problem Solving
238458,Financial Analyst,Problem Solving
238458,Financial Analyst,Communication
400150,Financial Analyst,Excel
400150,Financial Analyst,Problem Solving
641882,Accountant,Problem Solving
641882,Accountant,Excel
816666,Sales Executive,Salesforce
816666,Sales Executive,Negotiation
816666,Sales Executive,Lead Generation
816666,Sales Executive,CRM Software
801023,Content Strategist,Problem Solving
299648,Data Analyst,Python
299648,Data Analyst,Excel
299648,Data Analyst,Statistics
421407,Sales Executive,Excel
421407,Sales Executive,Negotiation
421407,Sales Executive,CRM Software
421407,Sales Executive,Communication
712303,Content Strategist,Communication
890908,Auditor,Problem Solving
890908,Auditor,Communication
331236,Accountant,Excel
331236,Accountant,Communication
663581,Marketing Executive,Copywriting
663581,Marketing Executive,SEO
663581,Marketing Executive,Google Analytics
226849,Financial Analyst,Problem Solving
315163,Sales Executive,Lead Generation
315163,Sales Executive,Negotiation
315163,Sales Executive,Excel
184662,Business Development,Problem Solving
184662,Business Development,Excel
114390,Software Engineer,Java
114390,Software Engineer,Data Structures
114390,Software Engineer,REST API
114390,Software Engineer,Python
415417,Software Engineer,Python
415417,Software Engineer,SQL
415417,Software Engineer,Git
415417,Software Engineer,Docker
619849,Sales Executive,CRM Software
619849,Sales Executive,Communication
619849,Sales Executive,Lead Generation
619849,Sales Executive,Negotiation
314472,Accountant,Excel
314472,Accountant,Problem Solving
982874,Financial Analyst,Excel
982874,Financial Analyst,Problem Solving
257706,HR Manager,Communication
675227,Accountant,Excel
405565,Software Engineer,Python
405565,Software Engineer,Java
405565,Software Engineer,Docker
405565,Software Engineer,REST API
845621,Employee Relations,Communication
633964,Financial Analyst,Communication
161961,Auditor,Communication
161961,Auditor,Excel
573316,Software Engineer,Python
573316,Software Engineer,Docker
573316,Software Engineer,Data Structures
616877,Software Engineer,Git
616877,Software Engineer,SQL
616877,Software Engineer,REST API
616877,Software Engineer,Docker
616877,Software Engineer,Java
811762,Account Manager,Communication
811762,Account Manager,Excel
186662,Employee Relations,Problem Solving
186662,Employee Relations,Excel
985305,Account Manager,Communication
985305,Account Manager,Problem Solving
533315,Account Manager,Excel
723420,Marketing Executive,Copywriting
723420,Marketing Executive,Google Analytics
723420,Marketing Executive,Content Strategy
667843,Sales Executive,Negotiation
667843,Sales Executive,Communication
667843,Sales Executive,Lead Generation
472796,Marketing Executive,Content Strategy
472796,Marketing Executive,Google Analytics
472796,Marketing Executive,SEO
959539,Software Engineer,Data Structures
959539,Software Engineer,Java
959539,Software Engineer,Git
130745,Cybersecurity Specialist,Firewalls
130745,Cybersecurity Specialist,Linux
130745,Cybersecurity Specialist,Incident Response
228663,Accountant,Excel
271632,Sales Executive,CRM Software
271632,Sales Executive,Salesforce
271632,Sales Executive,Excel
571695,SEO Specialist,Communication
571695,SEO Specialist,Excel
964277,Accountant,Excel
964277,Accountant,Problem Solving
243975,Marketing Executive,Copywriting
243975,Marketing Executive,SEO
450629,Data Analyst,SQL
450629,Data Analyst,Tableau
450629,Data Analyst,Python
450629,Data Analyst,Statistics
450629,Data Analyst,Excel
680706,Financial Analyst,Excel
680706,Financial Analyst,Problem Solving
345340,Account Manager,Communication
785165,Account Manager,Excel
335553,Software Engineer,SQL
335553,Software Engineer,REST API
335553,Software Engineer,Python
627046,Cybersecurity Specialist,Incident Response
627046,Cybersecurity Specialist,Python
482010,Accountant,Excel
482010,Accountant,Communication
850939,Business Development,Communication
932001,Auditor,Problem Solving
932001,Auditor,Communication
173989,Cybersecurity Specialist,Network Security
173989,Cybersecurity Specialist,Linux
173989,Cybersecurity Specialist,Python
340732,SEO Specialist,Communication
340732,SEO Specialist,Problem Solving
800277,Accountant,Communication
800277,Accountant,Problem Solving
436324,Employee Relations,Excel
436324,Employee Relations,Communication
929892,Content Strategist,Communication
889952,Recruitment Specialist,Problem Solving
556253,Employee Relations,Communication
598176,Auditor,Communication
214260,Cybersecurity Specialist,Incident Response
214260,Cybersecurity Specialist,Network Security
214260,Cybersecurity Specialist,Firewalls
472565,HR Manager,Communication
472565,HR Manager,Excel
357116,Account Manager,Communication
146234,Accountant,Communication
146234,Accountant,Excel
344684,Data Analyst,Python
344684,Data Analyst,SQL
344684,Data Analyst,PowerBI
993445,Marketing Executive,SEO
993445,Marketing Executive,Google Analytics
524782,Data Analyst,PowerBI
524782,Data Analyst,Tableau
524782,Data Analyst,Statistics
115040,Employee Relations,Excel
115040,Employee Relations,Communication
737658,Business Development,Excel
606498,Marketing Executive,Social Media
606498,Marketing Executive,Content Strategy
606498,Marketing Executive,SEO
894280,Software Engineer,Data Structures
894280,Software Engineer,Java
894280,Software Engineer,SQL
894280,Software Engineer,REST API
894280,Software Engineer,Git
214698,Financial Analyst,Communication
262682,Software Engineer,Java
262682,Software Engineer,Data Structures
262682,Software Engineer,REST API
262682,Software Engineer,Python
868872,Auditor,Excel
316427,Recruitment Specialist,Communication
316427,Recruitment Specialist,Excel
831117,Financial Analyst,Communication
831117,Financial Analyst,Problem Solving
449942,Cybersecurity Specialist,Python
449942,Cybersecurity Specialist,Network Security
191554,Software Engineer,Data Structures
191554,Software Engineer,Java
191554,Software Engineer,REST API
191554,Software Engineer,Python
544255,Sales Executive,Lead Generation
544255,Sales Executive,Communication
544255,Sales Executive,Salesforce
544255,Sales Executive,Negotiation
562922,Auditor,Excel
562922,Auditor,Communication
858934,Marketing Executive,Content Strategy
858934,Marketing Executive,Copywriting
314014,Account Manager,Excel
481431,Sales Executive,CRM Software
481431,Sales Executive,Excel
481431,Sales Executive,Communication
481431,Sales Executive,Salesforce
296027,HR Manager,Communication
925720,Employee Relations,Excel
925720,Employee Relations,Problem Solving
224768,HR Manager,Problem Solving
